T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
13985,78,289,-810,-1330,-560,140,-1163,-354,-304
13987,78,289,-810,-1330,-560,140,-1163,-354,-304
13989,47,47,-997,-2310,560,0,-1163,-354,-304
13991,47,47,-997,-2310,560,0,-596,-604,-1187
13993,47,47,-997,-2310,560,0,-596,-604,-1187
13995,47,47,-997,-2310,560,0,-596,-604,-1187
13997,47,47,-997,-2310,560,0,-596,-604,-1187
13999,-34,-272,-1079,-140,980,0,-596,-604,-1187
14001,-34,-272,-1079,-140,980,0,359,59,-1818
14003,-34,-272,-1079,-140,980,0,359,59,-1818
14005,-34,-272,-1079,-140,980,0,359,59,-1818
14007,-34,-272,-1079,-140,980,0,359,59,-1818
14009,-100,-198,-1033,2800,5250,-70,359,59,-1818
14011,-100,-198,-1033,2800,5250,-70,-108,518,-836
14013,-100,-198,-1033,2800,5250,-70,-108,518,-836
14015,-100,-198,-1033,2800,5250,-70,-108,518,-836
14017,-100,-198,-1033,2800,5250,-70,-108,518,-836
14019,-124,226,-1126,3150,6790,-140,-108,518,-836
14021,-124,226,-1126,3150,6790,-140,-956,-78,-191
14023,-124,226,-1126,3150,6790,-140,-956,-78,-191
14025,-124,226,-1126,3150,6790,-140,-956,-78,-191
14027,-124,226,-1126,3150,6790,-140,-956,-78,-191
14029,-155,-69,-760,-350,1190,-1190,-956,-78,-191
14031,-155,-69,-760,-350,1190,-1190,-874,-696,-1039
14033,-155,-69,-760,-350,1190,-1190,-874,-696,-1039
14035,-155,-69,-760,-350,1190,-1190,-874,-696,-1039
14037,-155,-69,-760,-350,1190,-1190,-874,-696,-1039
14039,-30,-186,-943,-560,2450,-1400,-874,-696,-1039
14041,-30,-186,-943,-560,2450,-1400,121,-37,-1729
14043,-30,-186,-943,-560,2450,-1400,121,-37,-1729
14045,-30,-186,-943,-560,2450,-1400,121,-37,-1729
14047,-30,-186,-943,-560,2450,-1400,121,-37,-1729
14049,-30,-186,-943,-2030,-70,-700,121,-37,-1729
14051,82,277,-955,-2030,-70,-700,260,479,-1162
14053,82,277,-955,-2030,-70,-700,260,479,-1162
14055,82,277,-955,-2030,-70,-700,260,479,-1162
14057,82,277,-955,-2030,-70,-700,260,479,-1162
14059,82,277,-955,-630,1470,140,260,479,-1162
14061,12,-19,-1376,-630,1470,140,-887,31,-218
14063,12,-19,-1376,-630,1470,140,-887,31,-218
14065,12,-19,-1376,-630,1470,140,-887,31,-218
14067,12,-19,-1376,-630,1470,140,-887,31,-218
14069,12,-19,-1376,-1680,1120,210,-887,31,-218
14071,-58,-198,-900,-1680,1120,210,-999,-494,-712
14073,-58,-198,-900,-1680,1120,210,-999,-494,-712
14075,-58,-198,-900,-1680,1120,210,-999,-494,-712
14077,-58,-198,-900,-1680,1120,210,-999,-494,-712
14079,-58,-198,-900,-910,1120,490,-999,-494,-712
14081,0,-128,-697,-910,1120,490,-36,-349,-1735
14083,0,-128,-697,-910,1120,490,-36,-349,-1735
14085,0,-128,-697,-910,1120,490,-36,-349,-1735
14087,0,-128,-697,-910,1120,490,-36,-349,-1735
14089,0,-128,-697,-1820,3220,490,-36,-349,-1735
14091,125,242,-1173,-1820,3220,490,262,402,-1323
14093,125,242,-1173,-1820,3220,490,262,402,-1323
14095,125,242,-1173,-1820,3220,490,262,402,-1323
14097,125,242,-1173,-1820,3220,490,262,402,-1323
14099,125,242,-1173,-1470,350,490,262,402,-1323
14101,27,27,-806,-1470,350,490,-547,324,-416
14103,27,27,-806,-1470,350,490,-547,324,-416
14105,27,27,-806,-1470,350,490,-547,324,-416
14107,27,27,-806,-1470,350,490,-547,324,-416
14109,27,27,-806,-350,910,350,-547,324,-416
14111,-124,-249,-982,-350,910,350,-1163,-502,-519
14113,-124,-249,-982,-350,910,350,-1163,-502,-519
14115,-124,-249,-982,-350,910,350,-1163,-502,-519
14117,-124,-249,-982,-350,910,350,-1163,-502,-519
14119,-124,-249,-982,-2240,1680,350,-1163,-502,-519
14121,86,199,-935,-2240,1680,350,-303,-513,-1415
14123,86,199,-935,-2240,1680,350,-303,-513,-1415
14125,86,199,-935,-2240,1680,350,-303,-513,-1415
14127,86,199,-935,-2240,1680,350,-303,-513,-1415
14129,86,199,-935,-1330,280,350,-303,-513,-1415
14131,27,98,-966,-1330,280,350,404,198,-1691
14133,27,98,-966,-1330,280,350,404,198,-1691
14135,27,98,-966,-1330,280,350,404,198,-1691
14137,27,98,-966,-1330,280,350,404,198,-1691
14139,27,98,-966,-700,1610,350,404,198,-1691
14141,-175,-448,-1075,-700,1610,350,-330,516,-637
14143,-175,-448,-1075,-700,1610,350,-330,516,-637
14145,-175,-448,-1075,-700,1610,350,-330,516,-637
14147,-175,-448,-1075,-700,1610,350,-330,516,-637
14149,-175,-448,-1075,-2450,980,350,-330,516,-637
14151,-19,-73,-935,-2450,980,350,-1048,-228,-245
14153,-19,-73,-935,-2450,980,350,-1048,-228,-245
14155,-19,-73,-935,-2450,980,350,-1048,-228,-245
14157,-19,-73,-935,-2450,980,350,-1048,-228,-245
14159,-19,-73,-935,-840,420,350,-1048,-228,-245
14161,59,359,-1021,-840,420,350,-672,-719,-1232
14163,59,359,-1021,-840,420,350,-672,-719,-1232
14165,59,359,-1021,-840,420,350,-672,-719,-1232
14167,59,359,-1021,-840,420,350,-672,-719,-1232
14169,59,359,-1021,-1470,1820,280,-672,-719,-1232
14171,62,16,-884,-1470,1820,280,230,105,-1714
14173,62,16,-884,-1470,1820,280,230,105,-1714
14175,62,16,-884,-1470,1820,280,230,105,-1714
14177,62,16,-884,-1470,1820,280,230,105,-1714
14179,62,16,-884,-2030,350,350,237,81,-937
14181,-225,-241,-873,-2030,350,350,104,528,-953
14183,-225,-241,-873,-2030,350,350,104,528,-953
14185,-225,-241,-873,-2030,350,350,104,528,-953
14187,-225,-241,-873,-2030,350,350,104,528,-953
14189,-225,-241,-873,-630,1260,280,-1032,-128,-199
14191,308,203,-1048,-630,1260,280,-1032,-128,-199
14193,308,203,-1048,-630,1260,280,-1032,-128,-199
14195,308,203,-1048,-630,1260,280,-1032,-128,-199
14197,308,203,-1048,-630,1260,280,-1032,-128,-199
14199,308,203,-1048,-2380,1330,280,-887,-549,-899
14201,308,203,-1048,-2380,1330,280,-887,-549,-899
14203,35,43,-1122,-2380,1330,280,-887,-549,-899
14205,35,43,-1122,-2380,1330,280,-887,-549,-899
14207,35,43,-1122,-2380,1330,280,-887,-549,-899
14209,35,43,-1122,-1120,210,350,120,-175,-1831
14211,35,43,-1122,-1120,210,350,120,-175,-1831
14213,-85,-385,-1056,-1120,210,350,120,-175,-1831
14215,-85,-385,-1056,-1120,210,350,120,-175,-1831
14217,-85,-385,-1056,-1120,210,350,120,-175,-1831
14219,-85,-385,-1056,-1260,1890,210,160,454,-1137
14221,-85,-385,-1056,-1260,1890,210,160,454,-1137
14223,-54,-30,-892,-1260,1890,210,160,454,-1137
14225,-54,-30,-892,-1260,1890,210,160,454,-1137
14227,-54,-30,-892,-1260,1890,210,160,454,-1137
14229,-54,-30,-892,-2170,490,280,-687,156,-265
14231,-54,-30,-892,-2170,490,280,-687,156,-265
14233,55,296,-1114,-2170,490,280,-687,156,-265
14235,55,296,-1114,-2170,490,280,-687,156,-265
14237,55,296,-1114,-2170,490,280,-687,156,-265
14239,55,296,-1114,-700,840,280,-1113,-593,-701
14241,55,296,-1114,-700,840,280,-1113,-593,-701
14243,-108,-15,-771,-700,840,280,-1113,-593,-701
14245,-108,-15,-771,-700,840,280,-1113,-593,-701
14247,-108,-15,-771,-700,840,280,-1113,-593,-701
14249,-108,-15,-771,-1960,1610,280,-118,-326,-1563
14251,-108,-15,-771,-1960,1610,280,-118,-326,-1563
14253,-155,-303,-943,-1960,1610,280,-118,-326,-1563
14255,-155,-303,-943,-1960,1610,280,-118,-326,-1563
14257,-155,-303,-943,-1960,1610,280,-118,-326,-1563
14259,-155,-303,-943,-1540,210,350,402,339,-1488
14261,-155,-303,-943,-1540,210,350,402,339,-1488
14263,308,254,-1243,-1540,210,350,402,339,-1488
14265,308,254,-1243,-1540,210,350,402,339,-1488
14267,308,254,-1243,-1540,210,350,402,339,-1488
14269,308,254,-1243,-980,1610,350,-632,347,-445
14271,308,254,-1243,-980,1610,350,-632,347,-445
14273,-214,8,-986,-980,1610,350,-632,347,-445
14275,-214,8,-986,-980,1610,350,-632,347,-445
14277,-214,8,-986,-980,1610,350,-632,347,-445
14279,-214,8,-986,-2380,980,280,-1081,-347,-408
14281,-214,8,-986,-2380,980,280,-1081,-347,-408
14283,-112,-405,-1056,-2380,980,280,-1081,-347,-408
14285,-112,-405,-1056,-2380,980,280,-1081,-347,-408
14287,-112,-405,-1056,-2380,980,280,-1081,-347,-408
14289,-112,-405,-1056,-770,420,350,-380,-671,-1449
14291,-112,-405,-1056,-770,420,350,-380,-671,-1449
14293,74,324,-767,-770,420,350,-380,-671,-1449
14295,74,324,-767,-770,420,350,-380,-671,-1449
14297,74,324,-767,-770,420,350,-380,-671,-1449
14299,74,324,-767,-1680,1960,280,286,235,-1618
14301,74,324,-767,-1680,1960,280,286,235,-1618
14303,117,164,-1313,-1680,1960,280,286,235,-1618
14305,117,164,-1313,-1680,1960,280,286,235,-1618
14307,117,164,-1313,-1680,1960,280,286,235,-1618
14309,117,164,-1313,-1890,280,280,-156,544,-709
14311,117,164,-1313,-1890,280,280,-156,544,-709
14313,-167,-132,-1048,-1890,280,280,-156,544,-709
14315,-167,-132,-1048,-1890,280,280,-156,544,-709
14317,-167,-132,-1048,-1890,280,280,-156,544,-709
14319,-167,-132,-1048,-700,1330,350,-1154,-315,-259
14321,-167,-132,-1048,-700,1330,350,-1154,-315,-259
14323,-22,-311,-904,-700,1330,350,-1154,-315,-259
14325,-22,-311,-904,-700,1330,350,-1154,-315,-259
14327,-22,-311,-904,-700,1330,350,-1154,-315,-259
14329,-22,-311,-904,-2450,1330,280,-684,-596,-1127
14331,-22,-311,-904,-2450,1330,280,-684,-596,-1127
14333,187,226,-1068,-2450,1330,280,-684,-596,-1127
14335,187,226,-1068,-2450,1330,280,-684,-596,-1127
14337,187,226,-1068,-2450,1330,280,-684,-596,-1127
14339,187,226,-1068,-1050,210,420,309,10,-1831
14341,187,226,-1068,-1050,210,420,309,10,-1831
14343,-206,20,-904,-1050,210,420,309,10,-1831
14345,-206,20,-904,-1050,210,420,309,10,-1831
14347,-206,20,-904,-1050,210,420,309,10,-1831
14349,-206,20,-904,-1330,1890,280,-19,515,-905
14351,-206,20,-904,-1330,1890,280,-19,515,-905
14353,-206,20,-904,-1330,1890,280,-19,515,-905
14355,-26,-323,-1056,-1330,1890,280,-19,515,-905
14357,-26,-323,-1056,-1330,1890,280,-19,515,-905
14359,-26,-323,-1056,-2170,490,350,-900,-25,-174
14361,-26,-323,-1056,-2170,490,350,-900,-25,-174
14363,-26,-323,-1056,-2170,490,350,-900,-25,-174
14365,-58,215,-795,-2170,490,350,-900,-25,-174
14367,-58,215,-795,-2170,490,350,-900,-25,-174
14369,-58,215,-795,-700,910,350,-945,-658,-952
14371,-58,215,-795,-700,910,350,-945,-658,-952
14373,-58,215,-795,-700,910,350,-945,-658,-952
14375,250,335,-1278,-700,910,350,-945,-658,-952
14377,250,335,-1278,-700,910,350,-945,-658,-952
14379,250,335,-1278,-2100,1610,210,58,-101,-1721
14381,250,335,-1278,-2100,1610,210,58,-101,-1721
14383,250,335,-1278,-2100,1610,210,58,-101,-1721
14385,-116,-100,-799,-2100,1610,210,58,-101,-1721
14387,-116,-100,-799,-2100,1610,210,58,-101,-1721
14389,-116,-100,-799,-1610,210,280,314,437,-1240
14391,-116,-100,-799,-1610,210,280,314,437,-1240
14393,-116,-100,-799,-1610,210,280,314,437,-1240
14395,90,-307,-1064,-1610,210,280,314,437,-1240
14397,90,-307,-1064,-1610,210,280,314,437,-1240
14399,90,-307,-1064,-910,1680,280,-817,108,-261
14401,90,-307,-1064,-910,1680,280,-817,108,-261
14403,90,-307,-1064,-910,1680,280,-817,108,-261
14405,133,207,-1192,-910,1680,280,-817,108,-261
14407,133,207,-1192,-910,1680,280,-817,108,-261
14409,133,207,-1192,-2450,910,280,-1042,-476,-622
14411,133,207,-1192,-2450,910,280,-1042,-476,-622
14413,133,207,-1192,-2450,910,280,-1042,-476,-622
14415,-58,-34,-838,-2450,910,280,-1042,-476,-622
14417,-58,-34,-838,-2450,910,280,-1042,-476,-622
14419,-58,-34,-838,-770,560,350,-86,-437,-1670
14421,-58,-34,-838,-770,560,350,-86,-437,-1670
14423,-58,-34,-838,-770,560,350,-86,-437,-1670
14425,-112,-381,-888,-770,560,350,-86,-437,-1670
14427,-112,-381,-888,-770,560,350,-86,-437,-1670
14429,-112,-381,-888,-1820,1820,280,281,362,-1387
14431,-112,-381,-888,-1820,1820,280,281,362,-1387
14433,-112,-381,-888,-1820,1820,280,281,362,-1387
14435,-132,211,-756,-1820,1820,280,281,362,-1387
14437,-132,211,-756,-1820,1820,280,281,362,-1387
14439,-132,211,-756,-1960,280,280,-458,391,-480
14441,-132,211,-756,-1960,280,280,-458,391,-480
14443,-132,211,-756,-1960,280,280,-458,391,-480
14445,191,215,-1243,-1960,280,280,-458,391,-480
14447,191,215,-1243,-1960,280,280,-458,391,-480
