T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
7294,-272,8,-1033,-2450,-7700,350,-193,950,-4713
7296,-272,8,-1033,-2450,-7700,350,417,1735,-4520
7298,-272,8,-1033,3500,4830,-280,417,1735,-4520
7300,-272,8,-1033,3500,4830,-280,417,1735,-4520
7302,-272,8,-1033,3500,4830,-280,417,1735,-4520
7304,296,-358,-896,3500,4830,-280,417,1735,-4520
7306,296,-358,-896,3500,4830,-280,-310,1670,-3821
7308,296,-358,-896,-7770,3780,-70,-310,1670,-3821
7310,296,-358,-896,-7770,3780,-70,-310,1670,-3821
7312,296,-358,-896,-7770,3780,-70,-310,1670,-3821
7314,-54,82,-966,-7770,3780,-70,-310,1670,-3821
7316,-54,82,-966,-7770,3780,-70,-1167,1200,-3211
7318,-54,82,-966,2030,-6230,490,-1167,1200,-3211
7320,-54,82,-966,2030,-6230,490,-1167,1200,-3211
7322,-54,82,-966,2030,-6230,490,-1167,1200,-3211
7324,296,-15,-818,2030,-6230,490,-1167,1200,-3211
7326,296,-15,-818,2030,-6230,490,-826,690,-3933
7328,296,-15,-818,-560,7420,-140,-826,690,-3933
7330,296,-15,-818,-560,7420,-140,-826,690,-3933
7332,296,-15,-818,-560,7420,-140,-826,690,-3933
7334,-284,109,-1220,-560,7420,-140,-826,690,-3933
7336,-284,109,-1220,-560,7420,-140,-270,881,-4654
7338,-284,109,-1220,-4480,-3780,210,-270,881,-4654
7340,-284,109,-1220,-4480,-3780,210,-270,881,-4654
7342,-284,109,-1220,-4480,-3780,210,-270,881,-4654
7344,-46,0,-869,-4480,-3780,210,-270,881,-4654
7346,-46,0,-869,-4480,-3780,210,423,1705,-4595
7348,-46,0,-869,1890,2940,210,423,1705,-4595
7350,-46,0,-869,1890,2940,210,423,1705,-4595
7352,-46,0,-869,1890,2940,210,423,1705,-4595
7354,98,-151,-1017,1890,2940,210,423,1705,-4595
7356,98,-151,-1017,1890,2940,210,-229,1675,-3892
7358,98,-151,-1017,-4340,1750,0,-229,1675,-3892
7360,98,-151,-1017,-4340,1750,0,-229,1675,-3892
7362,98,-151,-1017,-4340,1750,0,-229,1675,-3892
7364,-19,222,-888,-4340,1750,0,-229,1675,-3892
7366,-19,222,-888,-4340,1750,0,-1112,1271,-3217
7368,-19,222,-888,350,-2800,490,-1112,1271,-3217
7370,-19,222,-888,350,-2800,490,-1112,1271,-3217
7372,-19,222,-888,350,-2800,490,-1112,1271,-3217
7374,74,-136,-1001,350,-2800,490,-1112,1271,-3217
7376,74,-136,-1001,350,-2800,490,-879,700,-3857
7378,74,-136,-1001,-2660,8050,-140,-879,700,-3857
7380,74,-136,-1001,-2660,8050,-140,-879,700,-3857
7382,74,-136,-1001,-2660,8050,-140,-879,700,-3857
7384,74,-136,-1001,-2660,8050,-140,-879,700,-3857
7386,-249,78,-1208,-2660,8050,-140,-332,820,-4592
7388,-249,78,-1208,-3010,-4760,350,-332,820,-4592
7390,-249,78,-1208,-3010,-4760,350,-332,820,-4592
7392,-249,78,-1208,-3010,-4760,350,-332,820,-4592
7394,-249,78,-1208,-3010,-4760,350,-332,820,-4592
7396,70,-34,-853,-3010,-4760,350,432,1660,-4662
7398,70,-34,-853,2800,2450,350,432,1660,-4662
7400,70,-34,-853,2800,2450,350,432,1660,-4662
7402,70,-34,-853,2800,2450,350,432,1660,-4662
7404,70,-34,-853,2800,2450,350,432,1660,-4662
7406,-30,23,-1095,2800,2450,350,-144,1662,-3959
7408,-30,23,-1095,-4970,350,0,-144,1662,-3959
7410,-30,23,-1095,-4970,350,0,-144,1662,-3959
7412,-30,23,-1095,-4970,350,0,-144,1662,-3959
7414,-30,23,-1095,-4970,350,0,-144,1662,-3959
7416,-167,156,-763,-4970,350,0,-1063,1338,-3198
7418,-167,156,-763,700,-280,140,-1063,1338,-3198
7420,-167,156,-763,700,-280,140,-1063,1338,-3198
7422,-167,156,-763,700,-280,140,-1063,1338,-3198
7424,-167,156,-763,700,-280,140,-1063,1338,-3198
7426,-3,-268,-1290,700,-280,140,-920,710,-3790
7428,-3,-268,-1290,-3850,8050,140,-920,710,-3790
7430,-3,-268,-1290,-3850,8050,140,-920,710,-3790
7432,-3,-268,-1290,-3850,8050,140,-920,710,-3790
7434,-3,-268,-1290,-3850,8050,140,-920,710,-3790
7436,-362,121,-849,-3850,8050,140,-421,746,-4522
7438,-362,121,-849,-1820,-7560,490,-421,746,-4522
7440,-362,121,-849,-1820,-7560,490,-421,746,-4522
7442,-362,121,-849,-1820,-7560,490,-421,746,-4522
7444,-362,121,-849,-1820,-7560,490,-421,746,-4522
7446,515,-77,-892,-1820,-7560,490,422,1602,-4698
7448,515,-77,-892,2170,5600,-70,422,1602,-4698
7450,515,-77,-892,2170,5600,-70,422,1602,-4698
7452,515,-77,-892,2170,5600,-70,422,1602,-4698
7454,515,-77,-892,2170,5600,-70,422,1602,-4698
7456,20,70,-990,2170,5600,-70,-82,1658,-4042
7458,20,70,-990,-6510,1260,70,-82,1658,-4042
7460,20,70,-990,-6510,1260,70,-82,1658,-4042
7462,20,70,-990,-6510,1260,70,-82,1658,-4042
7464,20,70,-990,-6510,1260,70,-82,1658,-4042
7466,-139,59,-912,-6510,1260,70,-996,1401,-3224
7468,-139,59,-912,1960,-2940,700,-996,1401,-3224
7470,-139,59,-912,1960,-2940,700,-996,1401,-3224
7472,-139,59,-912,1960,-2940,700,-996,1401,-3224
7474,-139,59,-912,1960,-2940,700,-996,1401,-3224
7476,117,-58,-1103,1960,-2940,700,-961,739,-3707
7478,117,-58,-1103,-1960,4480,-70,-961,739,-3707
7480,117,-58,-1103,-1960,4480,-70,-961,739,-3707
7482,117,-58,-1103,-1960,4480,-70,-961,739,-3707
7484,117,-58,-1103,-1960,4480,-70,-961,739,-3707
7486,-116,152,-822,-1960,4480,-70,-523,671,-4441
7488,-116,152,-822,-1820,-3990,140,-523,671,-4441
7490,-116,152,-822,-1820,-3990,140,-523,671,-4441
7492,-116,152,-822,-1820,-3990,140,-523,671,-4441
7494,-116,152,-822,-1820,-3990,140,-523,671,-4441
7496,581,-120,-1130,-1820,-3990,140,408,1539,-4744
7498,581,-120,-1130,-490,8540,70,408,1539,-4744
7500,581,-120,-1130,-490,8540,70,408,1539,-4744
7502,581,-120,-1130,-490,8540,70,408,1539,-4744
7504,581,-120,-1130,-490,8540,70,408,1539,-4744
7506,-502,160,-845,-490,8540,70,-1,1633,-4113
7508,-502,160,-845,-6020,-2730,420,-1,1633,-4113
7510,-502,160,-845,-6020,-2730,420,-1,1633,-4113
7512,-502,160,-845,-6020,-2730,420,-1,1633,-4113
7514,-502,160,-845,-6020,-2730,420,-1,1633,-4113
7516,-268,-61,-1161,-6020,-2730,420,-904,1486,-3262
7518,-268,-61,-1161,4200,-1400,70,-904,1486,-3262
7520,-268,-61,-1161,4200,-1400,70,-904,1486,-3262
7522,-268,-61,-1161,4200,-1400,70,-904,1486,-3262
7524,-268,-61,-1161,4200,-1400,70,-904,1486,-3262
7526,-268,-61,-865,4200,-1400,70,-996,771,-3626
7528,113,-128,-865,-5320,8050,-210,-996,771,-3626
7530,113,-128,-865,-5320,8050,-210,-996,771,-3626
7532,113,-128,-865,-5320,8050,-210,-996,771,-3626
7534,113,-128,-865,-5320,8050,-210,-996,771,-3626
7536,113,-128,-865,-5320,8050,-210,-644,627,-4363
7538,-155,51,-958,-1890,-5810,630,-644,627,-4363
7540,-155,51,-958,-1890,-5810,630,-644,627,-4363
7542,-155,51,-958,-1890,-5810,630,-644,627,-4363
7544,-155,51,-958,-1890,-5810,630,-648,639,-4759
7546,-155,51,-958,-1890,-5810,630,374,1480,-4774
7548,140,-100,-1036,1960,3570,280,374,1480,-4774
7550,140,-100,-1036,1960,3570,280,374,1480,-4774
7552,140,-100,-1036,1960,3570,280,374,1480,-4774
7554,140,-100,-1036,1960,3570,280,386,1632,-4196
7556,140,-100,-1036,1960,3570,280,74,1620,-4199
7558,-377,183,-955,-4060,-2170,0,74,1620,-4199
7560,-377,183,-955,-4060,-2170,0,74,1620,-4199
7562,-377,183,-955,-4060,-2170,0,74,1620,-4199
7564,-377,183,-955,-4060,-2170,0,-798,1571,-3322
7566,-377,183,-955,-4060,-2170,0,-798,1571,-3322
7568,250,-272,-1192,840,4060,210,-798,1571,-3322
7570,250,-272,-1192,840,4060,210,-798,1571,-3322
7572,250,-272,-1192,840,4060,210,-798,1571,-3322
7574,250,-272,-1192,840,4060,210,-1022,812,-3546
7576,250,-272,-1192,840,4060,210,-1022,812,-3546
7578,121,269,-736,-5950,4550,280,-1022,812,-3546
7580,121,269,-736,-5950,4550,280,-1022,812,-3546
7582,121,269,-736,-5950,4550,280,-1022,812,-3546
7584,121,269,-736,-5950,4550,280,-759,613,-4259
7586,121,269,-736,-5950,4550,280,-759,613,-4259
7588,242,109,-1142,1610,-7420,420,-759,613,-4259
7590,242,109,-1142,1610,-7420,420,-759,613,-4259
7592,242,109,-1142,1610,-7420,420,-759,613,-4259
7594,242,109,-1142,1610,-7420,420,332,1403,-4799
7596,242,109,-1142,1610,-7420,420,332,1403,-4799
7598,246,109,-1068,-1050,9380,-350,332,1403,-4799
7600,246,109,-1068,-1050,9380,-350,332,1403,-4799
7602,246,109,-1068,-1050,9380,-350,332,1403,-4799
7604,246,109,-1068,-1050,9380,-350,123,1593,-4309
7606,246,109,-1068,-1050,9380,-350,123,1593,-4309
7608,-487,16,-939,-5740,-2800,490,123,1593,-4309
7610,-487,16,-939,-5740,-2800,490,123,1593,-4309
7612,-487,16,-939,-5740,-2800,490,123,1593,-4309
7614,-487,16,-939,-5740,-2800,490,-727,1660,-3400
7616,-487,16,-939,-5740,-2800,490,-727,1660,-3400
7618,207,-34,-919,4200,-700,490,-727,1660,-3400
7620,207,-34,-919,4200,-700,490,-727,1660,-3400
7622,207,-34,-919,4200,-700,490,-727,1660,-3400
7624,207,-34,-919,4200,-700,490,-1022,844,-3460
7626,207,-34,-919,4200,-700,490,-1022,844,-3460
7628,8,0,-896,-4550,4550,-70,-1022,844,-3460
7630,8,0,-896,-4550,4550,-70,-1022,844,-3460
7632,8,0,-896,-4550,4550,-70,-1022,844,-3460
