T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
56150,-77,-221,-1079,-14700,2870,700,769,1300,-2297
56152,-77,-221,-1079,-14700,2870,700,769,1300,-2297
56154,-237,406,-615,-14700,2870,700,769,1300,-2297
56156,-237,406,-615,-14700,2870,700,769,1300,-2297
56158,-237,406,-615,10010,-3710,280,-3415,-1507,-2221
56160,-237,406,-615,10010,-3710,280,-3415,-1507,-2221
56162,-237,406,-615,10010,-3710,280,-3415,-1507,-2221
56164,156,-221,-1130,10010,-3710,280,-3415,-1507,-2221
56166,156,-221,-1130,10010,-3710,280,-3415,-1507,-2221
56168,156,-221,-1130,-10920,8260,560,697,1817,-1679
56170,156,-221,-1130,-10920,8260,560,697,1817,-1679
56172,156,-221,-1130,-10920,8260,560,697,1817,-1679
56174,-7,-93,-1111,-10920,8260,560,697,1817,-1679
56176,-7,-93,-1111,-10920,8260,560,697,1817,-1679
56178,-7,-93,-1111,4340,-8330,490,-1213,-2198,-4356
56180,-7,-93,-1111,4340,-8330,490,-1213,-2198,-4356
56182,-7,-93,-1111,4340,-8330,490,-1213,-2198,-4356
56184,308,8,-1118,4340,-8330,490,-1213,-2198,-4356
56186,308,8,-1118,4340,-8330,490,-1213,-2198,-4356
56188,308,8,-1118,-3920,11690,420,-352,1919,-1299
56190,308,8,-1118,-3920,11690,420,-352,1919,-1299
56192,308,8,-1118,-3920,11690,420,-352,1919,-1299
56194,-120,152,-884,-3920,11690,420,-352,1919,-1299
56196,-120,152,-884,-3920,11690,420,-352,1919,-1299
56198,-120,152,-884,-3220,-9870,630,1876,-579,-5637
56200,-120,152,-884,-3220,-9870,630,1876,-579,-5637
56202,-120,152,-884,-3220,-9870,630,1876,-579,-5637
56204,203,-54,-1060,-3220,-9870,630,1876,-579,-5637
56206,203,-54,-1060,-3220,-9870,630,1876,-579,-5637
56208,203,-54,-1060,3850,11410,210,-1953,1687,-1163
56210,203,-54,-1060,3850,11410,210,-1953,1687,-1163
56212,203,-54,-1060,3850,11410,210,-1953,1687,-1163
56214,-514,12,-845,3850,11410,210,-1953,1687,-1163
56216,-514,12,-845,3850,11410,210,-1953,1687,-1163
56218,-514,12,-845,-10290,-7700,700,1694,481,-4716
56220,-514,12,-845,-10290,-7700,700,1694,481,-4716
56222,-514,12,-845,-10290,-7700,700,1694,481,-4716
56224,367,31,-814,-10290,-7700,700,1694,481,-4716
56226,367,31,-814,-10290,-7700,700,1694,481,-4716
56228,367,31,-814,9870,7770,140,-2727,1180,-1009
56230,367,31,-814,9870,7770,140,-2727,1180,-1009
56232,367,31,-814,9870,7770,140,-2727,1180,-1009
56234,-370,-424,-1415,9870,7770,140,-2727,1180,-1009
56236,-370,-424,-1415,9870,7770,140,-2727,1180,-1009
56238,-370,-424,-1415,-14700,-3080,770,1242,1049,-3080
56240,-370,-424,-1415,-14700,-3080,770,1242,1049,-3080
56242,-370,-424,-1415,-14700,-3080,770,1242,1049,-3080
56244,398,215,-869,-14700,-3080,770,1242,1049,-3080
56246,398,215,-869,-14700,-3080,770,1242,1049,-3080
56248,398,215,-869,11830,2240,70,-3940,-195,-1538
56250,398,215,-869,11830,2240,70,-3940,-195,-1538
56252,398,215,-869,11830,2240,70,-3940,-195,-1538
56254,98,-104,-1153,11830,2240,70,-3940,-195,-1538
56256,98,-104,-1153,11830,2240,70,-3940,-195,-1538
56258,98,-104,-1153,-14770,2800,700,1248,1530,-1939
56260,98,-104,-1153,-14770,2800,700,1248,1530,-1939
56262,98,-104,-1153,-14770,2800,700,1248,1530,-1939
56264,-159,355,-791,-14770,2800,700,1248,1530,-1939
56266,-159,355,-791,-14770,2800,700,1248,1530,-1939
56268,-159,355,-791,9870,-3710,210,-3143,-1969,-2765
56270,-159,355,-791,9870,-3710,210,-3143,-1969,-2765
56272,-159,355,-791,9870,-3710,210,-3143,-1969,-2765
56274,23,-151,-1056,9870,-3710,210,-3143,-1969,-2765
56276,23,-151,-1056,9870,-3710,210,-3143,-1969,-2765
56278,23,-151,-1056,-10850,8470,560,388,1895,-1583
56280,23,-151,-1056,-10850,8470,560,388,1895,-1583
56282,23,-151,-1056,-10850,8470,560,388,1895,-1583
56284,23,-151,-1056,-10850,8470,560,388,1895,-1583
56286,-147,324,-721,-10850,8470,560,388,1895,-1583
56288,-147,324,-721,4340,-8470,420,-206,-1866,-4896
56290,-147,324,-721,4340,-8470,420,-206,-1866,-4896
56292,-147,324,-721,4340,-8470,420,-206,-1866,-4896
56294,-147,324,-721,4340,-8470,420,-206,-1866,-4896
56296,207,-104,-1224,4340,-8470,420,-206,-1866,-4896
56298,207,-104,-1224,-3710,11760,420,-583,1913,-1230
56300,207,-104,-1224,-3710,11760,420,-583,1913,-1230
56302,207,-104,-1224,-3710,11760,420,-583,1913,-1230
56304,207,-104,-1224,-3710,11760,420,-583,1913,-1230
56306,121,-97,-1033,-3710,11760,420,-583,1913,-1230
56308,121,-97,-1033,-3080,-9730,630,1739,-204,-5650
56310,121,-97,-1033,-3080,-9730,630,1739,-204,-5650
56312,121,-97,-1033,-3080,-9730,630,1739,-204,-5650
56314,121,-97,-1033,-3080,-9730,630,1739,-204,-5650
56316,296,187,-1033,-3080,-9730,630,1739,-204,-5650
56318,296,187,-1033,3990,11410,210,-2133,1573,-1062
56320,296,187,-1033,3990,11410,210,-2133,1573,-1062
56322,296,187,-1033,3990,11410,210,-2133,1573,-1062
56324,296,187,-1033,3990,11410,210,-2133,1573,-1062
56326,-171,101,-877,3990,11410,210,-2133,1573,-1062
56328,-171,101,-877,-10640,-7840,770,1622,667,-4243
56330,-171,101,-877,-10640,-7840,770,1622,667,-4243
