T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
228269,413,86,-888,9450,0,-350,-252,41,-234
228309,402,90,-884,5460,9380,-18550,-252,44,-233
228349,417,70,-904,-7420,11270,7700,-252,53,-227
228389,300,148,-908,-18130,9940,15890,-241,49,-234
228429,425,35,-892,12110,910,-2450,-255,45,-219
228469,421,101,-908,-2450,-4620,210,-251,42,-219
228509,413,109,-923,910,15400,5390,-256,34,-217
228549,226,66,-884,-35490,-1540,24080,-251,41,-221
228589,195,117,-1005,-10640,-5600,5810,-247,37,-215
228629,394,86,-916,140,420,-700,-241,44,-213
228669,413,98,-900,4340,4550,560,-258,40,-225
228709,437,59,-908,-140,2940,5950,-244,49,-221
228749,410,98,-900,-18410,-19600,1680,-244,41,-225
228789,382,78,-900,70,6090,6160,-255,40,-215
228829,402,90,-919,-7630,-6300,700,-255,44,-217
228869,390,82,-900,1820,4550,2870,-255,45,-215
228909,402,82,-908,-6230,-3360,2870,-254,45,-214
228949,390,78,-912,-630,2380,3220,-255,51,-219
228989,347,74,-916,-3290,2800,3430,-247,38,-217
229029,406,90,-919,-2800,1190,2170,-261,44,-214
229069,394,86,-912,-2170,280,1470,-261,52,-218
229109,406,90,-908,-2030,840,1050,-257,51,-210
229149,390,82,-916,-4480,-1120,630,-261,40,-215
229189,402,86,-912,-840,1050,210,-263,40,-215
229229,394,82,-912,-2380,-1260,70,-255,45,-215
229269,394,82,-923,-1610,280,0,-268,52,-223
229309,371,78,-908,-2100,1540,1820,-261,47,-223
229349,394,90,-916,-4970,-3150,1540,-262,47,-221
229389,386,86,-916,1050,2940,420,-266,40,-230
229429,398,82,-904,-3290,-1540,-560,-259,38,-217
229469,398,82,-919,-1470,490,-70,-247,41,-217
229509,394,86,-912,-1960,-140,-210,-258,40,-221
229549,390,82,-904,-2030,-210,-140,-259,44,-221
229589,398,82,-912,-1960,70,-140,-255,40,-217
229629,390,86,-908,-1960,-140,-210,-259,40,-207
229669,390,78,-912,-1540,420,-70,-262,43,-214
229709,398,90,-912,-1050,-630,-280,-255,45,-223
229749,398,86,-908,-1610,280,-70,-259,45,-221
229789,398,82,-912,-1960,140,-140,-261,52,-222
229829,394,82,-919,-1680,140,0,-269,52,-214
229869,394,82,-908,-2170,-70,-210,-262,44,-215
229909,390,94,-908,-980,420,70,-254,43,-202
229949,390,82,-919,-2030,0,-210,-263,40,-211
229989,398,82,-916,-1680,280,0,-266,43,-214
230029,386,86,-908,-1680,350,-70,-259,34,-213
230069,394,94,-923,-2170,0,-70,-258,44,-222
230109,390,86,-912,-1330,700,70,-252,45,-214
230149,382,86,-916,-2100,-70,-70,-265,48,-219
230189,386,86,-912,-1540,70,140,-254,52,-219
230229,390,78,-916,-1610,630,-70,-262,47,-214
230269,386,86,-912,-2240,-420,0,-258,44,-215
230309,382,94,-904,-840,1540,140,-275,47,-214
230349,394,74,-919,-2730,-420,-210,-259,49,-219
230389,390,86,-908,-1610,140,210,-250,48,-214
230429,386,82,-916,-1190,1400,0,-259,41,-215
230469,390,86,-912,-3080,-1120,-210,-265,45,-214
230509,386,86,-912,-700,1470,210,-265,41,-217
230549,390,78,-912,-1750,630,0,-254,49,-211
230589,386,90,-912,-3010,-1330,-140,-261,44,-214
230629,386,86,-908,-70,2450,350,-259,36,-206
230669,390,74,-916,-3080,-840,-210,-259,41,-219
230709,390,82,-912,-1890,210,0,-262,47,-219
230749,390,74,-912,-350,2380,210,-263,40,-217
230789,386,86,-912,-4270,-2380,-350,-257,58,-219
230829,390,78,-904,210,2590,420,-248,48,-217
230869,394,78,-919,-2660,-350,-140,-261,51,-208
230909,386,98,-912,-2030,-490,140,-255,51,-215
230949,390,86,-908,-350,2100,210,-262,34,-218
230989,386,78,-919,-3640,-1470,-350,-263,36,-215
231029,390,82,-912,-700,1330,280,-259,45,-221
231069,406,78,-919,-1260,1400,0,-266,48,-210
231109,394,82,-916,-3360,-1400,-140,-266,55,-215
231149,386,78,-908,-490,1680,280,-257,48,-207
231189,390,78,-916,-1890,560,-70,-265,51,-214
231229,386,86,-908,-2730,-700,-70,-256,38,-226
231269,394,78,-908,-630,1750,210,-268,43,-219
231309,386,86,-912,-2030,70,140,-254,38,-211
231349,382,78,-912,-2730,-490,-140,-266,52,-222
231389,386,86,-908,-350,1820,420,-258,40,-213
231429,390,86,-916,-2520,70,-140,-261,43,-210
231469,390,74,-908,-2100,210,0,-263,34,-215
231509,390,78,-916,-700,700,140,-258,41,-207
231549,386,78,-919,-2100,840,-280,-257,48,-207
231589,386,82,-919,-2660,-700,-70,-265,48,-204
231629,390,82,-912,-70,2310,420,-252,45,-211
231669,386,82,-916,-2660,-280,-70,-258,45,-215
231709,390,78,-912,-2730,-700,-70,-259,44,-215
231749,390,90,-904,350,2940,490,-257,56,-218
231789,382,78,-919,-3570,-1190,-210,-266,52,-214
231829,398,78,-908,-1540,630,70,-255,44,-207
231869,390,90,-908,-420,1750,420,-261,47,-219
231909,390,70,-923,-3360,-770,-350,-261,41,-206
231949,378,82,-912,-1260,770,280,-256,36,-211
231989,386,78,-916,-420,2170,350,-259,40,-215
232029,378,78,-927,-4060,-1890,-350,-259,47,-207
232069,390,86,-904,-70,2170,490,-262,47,-218
232109,390,78,-923,-2240,280,-70,-269,48,-210
232149,390,86,-916,-2030,210,140,-254,44,-211
232189,378,74,-904,-1400,1120,70,-262,47,-207
232229,382,90,-916,-2100,140,70,-255,47,-202
232269,386,74,-916,-1190,1260,210,-254,44,-210
232309,394,78,-919,-2730,-420,-70,-255,44,-211
232349,386,78,-904,-700,1540,280,-258,40,-207
232389,378,74,-919,-2380,70,-70,-255,44,-219
232429,386,78,-908,-1820,350,140,-254,49,-211
232469,386,86,-919,-1190,1330,140,-262,47,-218
232509,382,78,-912,-2240,140,0,-265,32,-211
232549,386,82,-916,-1680,560,140,-266,36,-221
232589,390,78,-912,-1540,910,70,-252,41,-210
232629,390,82,-919,-1960,280,70,-261,54,-211
232669,386,78,-908,-490,630,-70,-261,48,-206
232709,386,78,-912,-2100,140,0,-265,51,-211
232749,382,86,-908,-1470,1120,140,-255,52,-218
232789,390,78,-912,-2240,0,0,-254,52,-218
232829,382,82,-904,-1260,1190,140,-255,44,-211
232869,386,78,-916,-2100,210,0,-262,44,-207
232909,386,82,-912,-1610,630,140,-257,48,-210
232949,394,78,-908,-1680,840,70,-259,45,-214
232989,382,82,-912,-2030,140,140,-255,48,-200
233029,386,82,-916,-1540,1050,140,-258,41,-211
233069,374,82,-916,-2030,210,140,-265,48,-215
233109,382,82,-904,-1400,1120,140,-261,40,-217
233149,382,86,-912,-2240,70,70,-261,41,-214
233189,386,82,-912,-1330,1120,140,-254,48,-207
233229,386,82,-919,-2310,140,0,-258,38,-215
233269,386,82,-916,-1400,910,140,-255,51,-211
233309,378,78,-916,-1960,350,140,-255,44,-214
233349,386,78,-916,-1680,700,140,-250,45,-211
233389,386,78,-916,-1680,770,70,-262,48,-210
233429,378,78,-916,-2030,350,0,-259,48,-207
233469,378,86,-912,-1540,980,140,-259,47,-210
233509,382,82,-912,-1890,350,140,-258,63,-214
233549,382,78,-919,-1820,700,0,-259,43,-206
233589,382,74,-912,-1470,840,210,-262,47,-215
233629,390,82,-916,-2030,280,70,-259,44,-211
233669,386,82,-908,-1540,910,140,-258,45,-206
233709,390,78,-919,-2030,420,70,-247,45,-211
233749,378,74,-904,-1820,560,70,-262,47,-210
233789,382,78,-908,-1610,770,140,-255,49,-211
233829,382,74,-919,-1960,350,70,-265,47,-226
233869,382,82,-904,-1540,840,210,-262,47,-218
233909,386,78,-912,-1960,490,70,-259,48,-211
233949,382,82,-912,-1610,770,140,-261,37,-213
233989,378,74,-912,-1750,630,70,-259,38,-215
234029,378,74,-912,-1890,490,70,-255,47,-210
234069,382,74,-927,-350,700,0,-258,45,-206
234109,382,78,-912,-2100,70,70,-255,42,-222
234149,382,82,-916,-1680,770,70,-259,44,-211
234189,382,70,-916,-1750,560,140,-261,41,-210
234229,382,86,-908,-1750,770,70,-259,44,-219
234269,386,74,-919,-2030,350,70,-254,41,-213
234309,378,78,-916,-1400,980,210,-255,47,-207
234349,382,78,-919,-2170,280,0,-261,43,-202
234389,382,74,-919,-1190,910,210,-263,37,-203
234429,378,78,-908,-2380,420,70,-254,52,-202
234469,382,78,-912,-1330,700,140,-261,54,-204
234509,378,78,-916,-1820,910,70,-261,45,-207
234549,374,82,-916,-2100,140,70,-261,41,-214
234589,386,78,-912,-1050,1190,280,-254,41,-215
234629,378,74,-916,-2730,-280,70,-245,37,-202
234669,382,82,-908,-1050,1330,140,-265,48,-206
234709,378,74,-916,-1960,560,210,-258,45,-203
234749,378,90,-923,-2100,140,0,-265,48,-211
234789,382,78,-912,-1120,1400,280,-272,43,-207
234829,378,78,-919,-2380,0,0,-258,33,-209
234869,378,78,-908,-1470,910,140,-262,54,-206
234909,378,78,-912,-1610,910,70,-258,44,-200
234949,382,82,-923,-2100,140,70,-255,41,-203
234989,382,82,-912,-1330,1190,140,-252,48,-214
235029,382,78,-919,-2100,210,70,-266,50,-210
235069,386,82,-916,-1680,770,140,-259,52,-210
235109,382,82,-916,-1610,770,140,-248,53,-215
235149,378,78,-916,-1890,420,70,-258,43,-207
235189,374,78,-919,-1610,980,0,-272,51,-211
235229,374,74,-916,-1890,350,140,-252,40,-207
235269,378,82,-912,-1750,700,70,-261,54,-208
235309,378,78,-919,-1400,980,140,-265,52,-218
235349,382,78,-916,-2240,140,0,-257,51,-210
235389,386,82,-919,-1470,980,140,-250,47,-207
235429,378,82,-912,-1820,560,70,-259,40,-206
235469,382,74,-919,-1890,490,140,-262,38,-219
235509,378,82,-912,-1540,910,140,-248,44,-206
235549,378,78,-912,-1890,490,140,-258,41,-211
235589,378,74,-916,-1750,630,70,-263,40,-214
235629,394,82,-916,-1610,770,140,-254,44,-210
235669,382,94,-919,-1750,630,70,-259,45,-211
235709,386,82,-908,-1750,700,140,-262,48,-204
235749,378,78,-919,-1890,420,70,-254,44,-214
235789,386,74,-916,-1540,1050,70,-258,44,-211
235829,378,78,-916,-2030,280,70,-248,48,-211
235869,378,78,-912,-1330,1190,140,-269,48,-204
235909,382,74,-919,-2310,0,0,-262,43,-207
235949,378,90,-908,1890,490,-70,-262,48,-215
235989,378,86,-912,-1820,420,140,-251,51,-204
236029,378,82,-916,-1890,420,140,-258,44,-210
236069,371,74,-908,-1470,1050,140,-258,45,-203
236109,378,70,-923,-2100,280,70,-262,45,-214
236149,374,78,-916,-1540,840,210,-259,43,-202
236189,382,66,-919,-1820,630,140,-259,41,-215
236229,386,82,-919,-1820,560,140,-265,43,-210
236269,378,78,-912,-1400,910,210,-255,52,-211
236309,378,82,-916,-1960,490,70,-250,48,-202
