T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
418767,445,144,-880,-1260,1470,140,-314,21,-32
418807,441,140,-888,-2660,-280,-70,-305,16,-47
418847,429,140,-888,-490,2030,350,-318,25,-48
418887,433,148,-880,-3010,-490,-210,-307,13,-51
418927,441,144,-880,-700,1680,420,-305,16,-53
418967,437,144,-880,-2380,210,-70,-312,11,-51
419007,433,144,-880,-1330,1050,280,-311,27,-51
419047,433,144,-880,-1890,630,70,-315,20,-63
419087,437,140,-888,-1750,700,140,-321,16,-51
419127,437,140,-884,-1680,840,140,-319,18,-59
419167,429,144,-880,-1960,630,0,-318,24,-69
419207,437,144,-880,-1470,980,210,-314,15,-57
419247,433,148,-884,-2100,420,0,-326,22,-69
419287,437,140,-884,-1260,1120,280,-318,31,-59
419327,449,144,-880,-2170,420,-70,-318,19,-70
419367,445,152,-873,-1540,910,280,-326,17,-84
419407,437,140,-880,-1680,910,140,-318,26,-70
419447,429,144,-880,-2100,420,0,-308,23,-74
419487,437,148,-880,-1260,1190,210,-308,17,-70
419527,437,140,-877,-2240,350,0,-308,19,-74
419567,433,156,-888,-1400,1050,210,-312,24,-74
419607,433,137,-884,-1890,630,140,-308,16,-74
419647,437,152,-880,-1750,630,140,-305,17,-84
419687,437,144,-880,-1540,980,210,-314,23,-66
419727,437,144,-888,-2100,350,70,-315,13,-78
419767,437,140,-877,-1330,1260,280,-315,13,-81
419807,441,152,-888,-2100,350,70,-315,21,-84
419847,433,144,-873,-1400,1050,210,-309,10,-80
419887,433,148,-877,-2240,280,70,-322,8,-89
419927,433,137,-877,-1050,1400,280,-322,5,-84
419967,437,144,-892,-2590,0,-70,-315,9,-88
420007,433,144,-877,-980,1400,350,-306,0,-99
420047,437,140,-884,-2170,350,0,-333,10,-114
420087,456,144,-877,-1680,700,140,-330,-6,-110
420127,433,144,-865,-1330,1260,210,-331,-14,-119
420167,433,140,-888,-2520,-140,0,-336,-37,-140
420207,437,152,-880,-910,1680,280,-349,-38,-145
420247,437,137,-884,-2520,0,0,-358,-72,-155
420287,425,140,-888,-1260,1190,350,-359,-81,-189
420327,437,140,-877,-1890,700,70,-386,-143,-210
420367,433,140,-888,-2030,280,70,-379,-206,-246
420407,441,144,-880,-1050,1540,280,-430,-300,-289
420447,425,148,-884,-2590,-210,-70,-492,-449,-339
420487,441,152,-880,-980,1470,350,-586,-627,-420
420527,433,148,-884,-2310,280,0,-688,-871,-525
420567,437,148,-884,-1330,980,350,-838,-1182,-645
420607,437,137,-877,-1960,700,70,-991,-1524,-776
420647,433,144,-880,-1680,700,280,-1139,-1973,-913
420687,433,144,-888,-1680,980,140,-1382,-2599,-1059
420727,441,148,-884,-2170,210,70,-1660,-3393,-1188
420767,445,140,-884,-980,1540,280,-1918,-4250,-1269
420807,425,148,-884,-2660,-140,-140,-2080,-5285,-1166
420847,429,144,-884,-840,1540,420,-2194,-6492,-892
420887,429,148,-884,-2240,280,-70,-2296,-7986,-376
420927,433,152,-880,-1470,840,280,-2435,-9845,464
420967,437,140,-880,-1610,980,210,-2539,-12534,2015
421007,433,152,-880,-2240,140,70,-2752,-16608,4808
421047,429,140,-877,-980,1540,350,-2879,-22156,9704
421087,429,140,-873,-2590,-70,-70,-3021,-29163,13066
421127,433,148,-877,-980,1470,420,-2758,-35766,17780
421167,437,140,-884,-2100,490,0,-1436,-39332,26177
421207,437,148,-884,-1470,840,210,178,-37314,36283
421247,433,148,-884,-1190,1400,210,-915,-24077,51676
421287,441,148,-880,-1960,490,140,-4764,4473,62136
421327,429,148,-880,-490,2100,420,-20899,33344,352
421367,433,140,-884,-1820,770,140,1800,43664,-5446
421407,437,148,-873,-280,2100,490,1587,38016,-5596
421447,445,144,-880,-1750,980,70,1096,27384,-4480
421487,441,156,-877,-2030,280,70,580,16347,-2940
421527,437,140,-884,-3010,-490,-210,133,7151,-1547
421567,433,144,-877,-2730,-420,-70,-135,2145,-733
421607,433,148,-877,-1470,910,280,-231,221,-395
421647,437,144,-880,-2240,350,0,-262,-141,-318
421687,417,148,-884,-1610,700,140,-258,-124,-312
421727,441,156,-892,-1890,700,70,-264,-84,-321
421767,429,140,-884,-1750,560,210,-256,-59,-321
421807,441,148,-873,-1680,840,70,-258,-29,-329
421847,441,148,-880,-2030,490,140,-252,-14,-330
421887,437,144,-884,-1470,980,280,-251,13,-328
421927,433,144,-877,-2100,280,70,-248,88,-353
421967,433,148,-880,-1260,1260,280,-476,195,-310
422007,429,140,-884,-2450,70,0,-375,124,-27
422047,433,144,-880,-910,1470,350,-273,-45,-197
422087,437,144,-865,-2450,70,-70,-285,-41,-349
422127,437,144,-873,-1330,1050,280,-299,-24,-406
422167,437,144,-873,-1820,700,70,-299,-7,-415
422207,437,152,-880,-1960,490,140,-313,-7,-412
422247,437,144,-884,-1330,1190,210,-301,0,-419
422287,429,137,-884,-2240,350,0,-302,-4,-412
422327,433,140,-888,-1400,980,210,-306,0,-416
422367,433,148,-888,-1890,630,70,-320,0,-412
422407,441,148,-877,-1750,630,210,-304,-2,-419
422447,437,144,-884,-1750,910,140,-297,6,-418
422487,433,148,-877,-1750,630,140,-306,0,-419
422527,437,148,-857,-1750,770,140,-308,-6,-415
422567,433,140,-880,-1820,630,140,-306,0,-414
422607,433,144,-884,-1680,770,140,-302,-2,-418
422647,425,152,-884,-1960,560,70,-305,-6,-422
422687,441,148,-884,-1330,1120,210,-295,6,-412
422727,441,140,-884,-2310,210,-70,-292,-5,-422
422767,433,140,-877,-1190,1120,350,-281,-1,-418
422807,433,144,-884,-2100,630,0,-293,5,-418
422847,433,148,-888,-1960,420,140,-299,-3,-423
422887,433,144,-888,-1050,1610,280,-306,-4,-414
422927,433,144,-884,-2800,-350,-70,-295,2,-423
422967,437,144,-873,-770,1750,420,-305,-6,-422
423007,433,148,-880,-2450,210,-70,-288,2,-412
423047,437,148,-884,-1330,980,280,-305,12,-415
423087,441,140,-884,-1820,840,70,-298,0,-407
423127,429,148,-880,-1890,490,140,-309,2,-418
423167,441,140,-884,-1400,1260,140,-291,3,-412
423207,441,148,-880,-2450,0,0,-300,9,-420
423247,429,144,-880,-1050,1400,350,-311,2,-407
423287,437,144,-892,-2450,140,-70,-304,8,-411
423327,425,140,-888,-1120,1120,420,-313,1,-416
423367,433,140,-877,-2310,420,-70,-297,8,-407
423407,429,148,-877,-1470,910,280,-298,9,-420
423447,390,-54,-1645,-53900,-4900,-33250,-304,10,-427
423487,608,129,-1750,-164150,-115710,-27580,-234,58,-419
423527,620,203,-1376,-19040,-114030,139860,-245,59,-413
423567,250,-50,-1274,-23590,-293580,167370,-234,38,-355
423607,191,-280,-896,34160,-291900,200620,-192,13,-307
423647,-249,-334,-444,48300,-338800,152950,-132,-22,-263
423687,-350,-128,-518,-630,-333270,65520,-44,-31,-248
423727,-549,-175,-315,-1610,-344610,36260,57,-26,-261
423767,-643,-159,-77,-13580,-296590,37870,130,-11,-304
423807,-849,-163,-69,-31080,-199570,23170,200,11,-344
423847,-1040,-151,-50,46830,10430,29260,206,27,-354
423887,-1189,-89,-202,77490,180250,14980,176,9,-314
423927,-1290,-22,-459,134680,334320,16940,98,-15,-261
423967,-896,-42,-646,110390,332570,6790,-13,-52,-212
424007,-760,-42,-705,164010,415100,280,-147,-109,-209
424047,-315,39,-658,105280,293930,-93380,-250,-130,-236
424087,-178,-77,-810,89880,290710,-84840,-331,-150,-282
424127,12,-58,-861,149030,318920,-132160,-399,-174,-343
